time,x,y,z
1754738048595,-0.09917402,0.037511826,0.034961224
1754738048753,-0.14652658,0.18747187,0.017064571
1754738048926,-0.014958143,0.09277344,-0.22530413
1754738049095,0.0023078918,-0.16241074,0.06489611
1754738049251,-0.24507505,-0.23264694,0.30731392
1754738049404,-0.014152408,-0.01006794,0.13750315
1754738049564,0.06666297,-0.022148132,0.19285154
1754738049728,-0.007879019,0.0102033615,0.027822971
1754738049894,-0.02634573,0.062773705,0.039756775
1754738050056,-0.082832456,0.023694992,-0.011924267
1754738050202,-0.05039525,0.061757088,0.0289011
1754738050357,-0.028682947,0.02045679,0.01572752
1754738050522,-0.021244884,0.056156635,0.073946476
1754738050691,0.023932576,0.05443096,0.026079178
1754738050847,-0.025050998,-0.0132107735,0.044594765
1754738051011,-0.02323258,0.05609083,0.06714916
1754738051168,0.019592881,0.060391426,0.0041046143
1754738051320,0.005410075,-0.003917694,0.06430626
1754738051494,-0.0046004057,0.05386114,0.02157116
1754738051672,-0.0034182072,-0.0052986145,0.07563686
1754738051813,-0.012800336,0.019441605,0.053174496
1754738051968,0.013129592,0.069070816,0.06862545
1754738052127,1.1527538E-4,0.001689434,0.03405571
1754738052288,-0.02539742,0.013001442,0.028562546
1754738052455,-0.004806876,0.035220623,0.037662506
1754738052617,0.010208964,0.054980278,0.035728455
1754738052771,0.021068215,0.036580086,0.03876114
1754738052929,-0.033979297,0.022984028,0.025986195
1754738053092,1.963377E-4,0.014510632,0.044208527
1754738053256,-0.021053672,-0.011164188,0.005686283
1754738053420,0.012335539,-0.0049533844,-0.009275913
1754738053565,0.015246868,-0.008103371,0.04727173
1754738053736,-0.0040677786,-9.894371E-4,0.020259857
1754738053897,0.022263527,-0.024359226,0.042687893
1754738054054,-0.032178283,0.04090643,0.0370512
1754738054219,-5.0497055E-4,0.082193375,0.043667316
1754738054376,0.019818664,0.06124115,0.05156946
1754738054537,0.038259625,-0.029333115,0.017655373
1754738054702,4.7922134E-4,2.3317337E-4,0.019841671
1754738054850,0.034077644,0.017877102,0.027626514
1754738055021,0.018090844,0.025577068,0.04843712
1754738055167,0.0022699833,0.0051646233,0.023916721
1754738055331,0.02696526,0.04048729,0.011627674
1754738055483,0.04548943,-0.007378578,0.023549557
1754738055652,0.047223687,-0.012943268,0.052486897
1754738055808,0.04590714,0.015844822,0.0033254623
1754738055979,0.043273807,-0.0228014,-0.017309189
1754738056132,0.02341938,-0.026793957,0.0040807724
1754738056307,0.0384413,-0.022149086,0.018021107
1754738056447,0.008350849,0.0404315,0.020035267
1754738056623,-0.0015025139,0.0956049,0.041992188
1754738056781,-0.013809919,-0.014375687,-0.020374775
1754738056928,0.032028794,-0.015926838,0.03664255
1754738057094,0.0038218498,-0.0020112991,0.0015883446
1754738057261,0.19207132,0.0864315,-0.14896822
1754738057409,0.4040283,-0.025439262,-0.1748724
1754738057581,0.22009748,-0.39960527,0.18073893
1754738057746,-0.15270054,-0.44618845,0.7168002
1754738057895,-0.36709666,-0.012380123,0.10830498
1754738058056,0.062135696,0.67102575,-0.31274843
1754738058209,0.3708067,0.3214836,-0.3330307
1754738058376,0.23616934,-0.038512707,-0.023805618
1754738058534,0.10814667,-0.08347511,0.09336376
1754738058699,0.08659458,-0.095648766,0.08577776
1754738058862,0.045496464,-0.03311348,0.017929077
1754738059033,0.05550003,-0.043638706,-0.00278759
1754738059183,0.028413296,0.005733013,0.016969204
1754738059337,0.043668747,-0.053133965,0.013453484
1754738059511,0.047150135,-0.021821499,0.015257835
1754738059660,0.090081215,0.007461548,-0.03804207
1754738059825,0.032689095,-0.02479124,-0.021926403
1754738059980,0.031151295,-0.061649323,0.02077055
1754738060142,0.04652548,-0.005920887,-2.861023E-5
1754738060313,0.07038784,-0.010591507,-0.09632492
1754738060460,0.014195442,-0.03991413,0.020309448
1754738060613,0.051303864,-0.06862116,0.036787987
1754738060790,0.051507473,1.950264E-4,0.011395454
1754738060940,0.05423832,-0.03066349,-0.035865307
1754738061111,0.054297924,-0.037184715,0.005657196
1754738061265,0.021125317,0.02248478,-0.023621082
1754738061419,0.031749725,-0.06047964,-0.051427364
1754738061595,0.06832123,-0.032170296,-0.03299284
1754738061738,0.1003418,-0.04388714,-0.050895214
1754738061910,0.029030323,-0.028086185,0.0060281754
1754738062074,0.04421568,-0.022418499,0.018023014
1754738062225,0.07479668,-0.04035616,0.027853489
1754738062394,0.060012817,-0.03145218,0.0043177605
1754738062544,0.08410978,0.017810822,-0.036634922
1754738062708,0.041899204,-0.038345337,0.011979103
1754738062872,0.041216373,-0.010926247,-0.04030466
1754738063027,-0.0013504028,-0.0024337769,-0.02310133
1754738063191,0.0224123,-0.0041680336,0.01239109
1754738063343,0.06598902,-0.022455215,-0.056962013
1754738063506,-0.0069055557,-0.013521671,0.040294647
1754738063676,0.05561161,-0.08378315,-0.023911476
1754738063835,0.08499718,-0.03758955,0.0023479462
1754738063988,0.11080885,-0.07224369,-0.06464577
1754738064148,0.09789133,-0.03196287,-0.0012688637
1754738064302,0.028829098,0.0142354965,0.0050196648
1754738064463,0.052532673,-0.085709095,-0.006151676
1754738064642,0.020279884,-0.015093327,0.003071785
1754738064790,-0.009464264,-0.09272003,0.07822275
1754738064959,0.096823215,-0.043239594,-0.069619656
1754738065097,0.09847164,-0.052143574,-0.038499355
1754738065275,0.028290272,-0.05657196,0.0034766197
1754738065429,0.073946476,-0.03601885,-0.065822124
1754738065582,0.05968094,-0.06006813,-0.038223743
1754738065755,0.02663374,-0.046518326,-0.018658161
1754738065910,0.08286142,0.04203129,-0.07796478
1754738066068,0.01513052,-0.040706158,-0.06900978
1754738066234,0.046223164,-0.040645123,0.013841152
1754738066386,0.08607912,-0.052394867,-0.009439945
1754738066551,0.0996294,-0.081567764,-0.026344776
1754738066720,0.11212969,-0.056479454,-0.07503176
1754738066867,0.06439018,-0.050407887,-0.02485466
1754738067033,0.052589893,-0.07233143,-0.047109127
1754738067196,0.065999985,-0.08265972,-0.02615261
1754738067353,0.038816452,-0.06568146,-0.009738445
1754738067510,0.08696842,-0.060406685,-0.027837753
1754738067683,0.07157898,-0.12166548,9.226799E-4
1754738067842,0.09835768,-0.020337105,-0.061249733
1754738068002,0.07172346,-0.045146942,-0.051052094
1754738068151,0.07279253,-0.08599377,0.019693851
1754738068310,0.07060957,-2.8133392E-5,-0.060979843
1754738068473,0.028937817,-0.07289457,-0.043004036
1754738068630,0.061998844,-0.118533134,0.0045084953
1754738068793,0.07845831,-0.067593575,-0.011098862
1754738068943,0.07641649,-0.09373188,-0.04144764
1754738069112,0.0635829,-0.1209383,-0.028086185
1754738069281,0.0058841705,-0.3198099,0.14451694
1754738069428,0.077569485,-0.29346752,0.083126545
1754738069600,0.41387892,-0.13308477,-0.14528084
1754738069755,0.43054867,0.43005848,-0.35791397
1754738069932,0.056404114,-0.1371646,0.13623905
1754738070087,-1.8245087,2.287066,0.23001385
1754738070242,5.1013956,-6.6206317,-0.0598526
1754738070406,-3.2883067,4.6176534,-1.1094251
1754738070549,5.3773556,-1.633307,-0.020188808
1754738070709,-3.3389764,-0.6794987,4.3945827
1754738070878,4.9607563,-0.425807,-3.3274837
1754738071037,-2.586832,-0.38518906,5.5495334
1754738071193,-1.3068643,3.0272949,-1.9721959
1754738071359,4.4847336,-3.86126,0.3712349
1754738071513,-2.2814116,0.107233524,2.7418752
1754738071670,0.21434832,2.1242905,-1.4152389
1754738071831,0.9776485,-0.7385006,-0.6846776
1754738072013,-2.7824607,-1.6927547,2.5762382
1754738072161,-0.7550392,7.645195,-3.8005946
1754738072326,-0.30989718,-4.2506695,4.7353663
1754738072481,-0.9813676,8.237287,-4.8962417
1754738072640,0.86661637,-4.723406,4.296698
1754738072791,-1.3534389,9.274869,-3.9498422
1754738072959,1.9462388,-7.50021,4.377407
1754738073119,-1.831974,8.4562645,-3.0784807
1754738073294,3.033067,-4.6918116,0.35836554
1754738073439,-2.458795,7.381352,-1.9220405
1754738073612,3.1325264,-4.036489,-0.09974384
1754738073760,-2.7035522,5.688513,0.90240717
1754738073922,4.4562445,-5.487709,-1.3683538
1754738074075,-1.813621,4.5333443,1.6281514
1754738074244,2.4728885,-4.217915,-0.9260516
1754738074399,-2.2564383,-0.07941866,6.195231
1754738074552,2.237658,2.6974742,-3.5195231
1754738074732,-1.0648503,-2.1801767,5.6713285
1754738074889,-0.3492651,6.4921074,-3.8904874
1754738075043,2.2818248,-4.793139,1.0784664
1754738075202,-1.4324412,3.2529883,0.18245459
1754738075371,2.3737376,-2.3271418,-1.59198
1754738075514,-2.1274142,-2.364626,3.552053
1754738075690,-1.2827673,5.3792343,-2.3372183
1754738075847,2.1842647,-3.3222957,-0.022771835
1754738076004,-3.360726,-1.4236522,2.9619546
1754738076171,2.8589964,2.467029,-4.2638454
1754738076324,-3.0002706,-3.616674,6.1115794
1754738076485,-0.3070736,7.5254054,-4.302091
1754738076661,0.52305996,-6.287823,3.5492744
1754738076817,-1.3738513,7.536357,-3.0552933
1754738076968,1.8154944,-4.5914073,1.1830349
1754738077132,-1.0335789,2.3352106,0.81859255
1754738077298,1.3067598,-0.40172195,-4.3754406
1754738077466,-1.53529,-3.2154894,1.441844
1754738077600,-1.0246449,0.74203587,-1.6527429
1754738077771,-1.261426,2.370166,-2.828134
1754738077920,3.3966963,-9.067644,1.0193634
1754738078098,-5.083927,2.2270386,-0.93116236
1754738078249,5.588985,-3.258406,-4.1385217
1754738078398,-2.1280622,-3.6929584,2.6370974
1754738078558,-2.2000523,1.8554735,-1.4221692
1754738078738,2.645929,-1.1068623,-2.1315136
1754738078882,1.3435414,-3.6282005,-0.5692396
1754738079050,-2.7544985,-2.420024,2.0899982
1754738079220,-0.98677874,2.1800594,-1.1701345
1754738079373,3.5960195,-3.2170308,-2.7932734
1754738079531,-0.090798855,-2.1807609,-0.13220358
1754738079690,-0.6078677,-0.72210145,-0.6737261
1754738079841,-1.0745649,-1.3612044,-0.41542864
1754738080013,-0.6957588,-0.19026494,-0.8054495
1754738080169,-0.07751942,-1.0502176,-1.3895109
1754738080322,0.15777683,-0.48895597,-1.412338
1754738080513,0.3567419,-0.70149684,-1.378082
1754738080666,0.005988121,-0.57900596,-1.3862491
1754738080821,-0.4993105,-0.635952,-0.8138132
1754738080969,0.2716875,-0.8796387,-1.0696659
1754738081121,0.094073296,-0.75094986,-0.6803646
1754738081285,0.092381954,-0.4498372,-0.7147937
1754738081450,-0.02268362,-0.473886,-0.71403813
1754738081614,-0.0021014214,-0.40017033,-0.8387337
1754738081782,-0.3149786,-0.35129833,-0.42200756
1754738081929,-0.17504883,-0.20357037,-0.6744945
1754738082096,-0.13890886,-0.26686573,-0.6827426
1754738082259,-0.29048967,-0.4183383,-0.7825737
1754738082417,-0.2715993,-0.22642279,-0.56058645
1754738082580,-0.08468485,-0.3963287,-0.7215996
1754738082728,-0.10358715,-0.23532176,-0.7465048
1754738082900,-0.25351524,-0.30173397,-0.737802
1754738083063,-0.26522923,-0.34667158,-0.7088723
1754738083208,-0.09595013,-0.38732314,-0.70367
1754738083379,-0.06963539,-0.2939577,-0.67273283
1754738083529,-0.21217108,-0.32035375,-0.72726583
1754738083694,-0.027175426,-0.29567766,-0.65115356
1754738083859,-0.4197755,-0.38772774,-0.65666366
1754738084021,0.11271,-0.26201105,-0.6725645
1754738084178,-0.033099174,-0.389668,-0.85263085
1754738084351,0.19234085,-0.9037223,-0.3897848
1754738084495,0.47919846,-0.4230957,-0.21554995
1754738084676,-0.6305857,0.50892496,0.008149147
1754738084836,-2.0955644,0.9455118,0.36052155
1754738084975,-1.1286874,-0.6367912,-1.0256549
1754738085137,1.9720016,0.73266315,-2.7909703
1754738085305,1.7821679,1.4862537,-1.3191942
1754738085466,0.68582726,-0.032496452,-0.6069013
1754738085619,-0.73553824,0.019051552,-0.43479022
1754738085790,-0.39873827,-0.10151672,-0.8991538
1754738085944,-0.17352176,-0.28223324,0.046419464
1754738086097,-0.23470151,-0.3552227,-0.3057053
1754738086274,-0.15358472,0.25527,-0.57172525
1754738086424,-0.038664818,0.10389137,-0.8039083
1754738086591,-0.21231686,0.44401264,-0.8163706
1754738086750,-0.59576356,-0.10987282,-0.72791106
1754738086901,-0.50554836,-0.47639084,0.13295315
1754738087070,1.7346942,0.37766457,-0.37772897
1754738087215,1.2134409,0.21316433,0.27653632
1754738087389,-0.8341913,-1.6496296,-1.628169
1754738087552,-1.3010888,-1.5164433,-2.627702
1754738087700,-1.4364939,-0.51587486,-1.7797223
1754738087858,-0.13021088,-0.47079182,-0.58127403
1754738088038,0.29897833,0.29627705,-0.30933833
1754738088179,-0.03846121,-0.26000595,-0.22233391
1754738088354,-0.1846776,-0.73670244,-0.50159526
1754738088503,0.44982958,-0.46544743,-0.26738882
1754738088670,0.49931955,-0.3501668,-0.21727514
1754738088833,0.7734382,-0.45538664,-0.7369528
1754738088996,0.502844,-0.47116137,-0.2962184
1754738089163,0.8778078,-0.45820332,-0.9518986
1754738089310,0.43380708,-0.1460638,-1.1181536
1754738089465,-0.68350804,-1.8076963,2.4974203
1754738089632,-0.33146334,-5.9441843,4.7826824
1754738089792,7.580984,-3.0002332,-4.436023
1754738089941,13.162561,-0.9729295,-8.03438
1754738090103,28.933344,4.0041685,-10.77462
1754738090264,16.275232,-15.025273,8.266878
1754738090433,2.4569578,-3.2888613,3.5557265
1754738090585,0.054498672,-0.7078723,0.31958014
1754738090751,-0.4273882,0.18884474,-0.78490424
1754738090913,-0.10610676,0.45761377,-0.9554146
1754738091066,-0.095970154,0.29483312,-0.65506047
1754738091217,-0.0036964417,0.16425228,-0.33872974
1754738091396,0.091225624,-0.0154851675,-0.3558517
1754738091544,0.07457638,-0.14903402,-0.36497986
1754738091712,0.02497387,-0.09671199,-0.40809762
1754738091876,0.077261925,0.013694644,-0.4881394
1754738092039,0.06389618,-0.05315137,-0.525934
1754738092197,0.1043129,-0.13201857,-0.50841546
1754738092348,0.06836414,-0.08834636,-0.45491183
1754738092511,0.014865875,-0.1136986,-0.3686241
1754738092682,0.0020179749,-0.25195634,-0.31162477
1754738092831,0.012915611,-0.25589538,-0.47325897
1754738092995,0.06161499,-0.03518665,-0.5025184
1754738093147,0.07059002,0.08163905,-0.5498973
1754738093314,0.06382561,-0.07165408,-0.52159476
1754738093474,0.05440998,-0.06513381,-0.52947485
1754738093627,0.040655136,-0.04900217,-0.3636695
1754738093794,0.03724003,-0.064460516,-0.34349525
1754738093953,0.072366714,-0.14966476,-0.39140213
1754738094114,0.26001167,-0.105701685,-0.36126602
1754738094278,0.15420341,-0.0538491,-0.25174975
1754738094442,0.25814438,-0.24130917,-0.440825
1754738094595,0.20395184,-0.96958387,-0.27255404
1754738094746,0.22985268,-0.03462982,-0.7091882
1754738094912,0.18232918,0.13644457,-0.22777247
1754738095087,-0.67171526,1.5225596,0.32968855
1754738095240,-5.362074,-2.570983,1.0269625
1754738095391,0.43615437,0.034983635,0.49283123
1754738095555,-0.16353655,0.34327698,-0.095006466
1754738095711,-0.9316342,0.820632,-0.46355247
1754738095895,-0.62481976,0.87729836,0.23270988
1754738096041,-0.32932496,0.7516415,0.30756187
1754738096187,-0.2661518,0.801214,0.03824997
