time,x,y,z
1754736692337,-0.14778298,-0.12592793,-0.16428804
1754736692499,-0.15949154,-0.12497854,-0.085820675
1754736692658,-0.19034475,-0.09051466,-0.15520287
1754736692819,-0.10631651,-0.09984684,-0.22871256
1754736692980,-0.12899369,-0.12648249,-0.1413002
1754736693138,-0.18236697,-0.08462143,-0.13655758
1754736693299,-0.19391388,-0.10683632,-0.09008169
1754736693460,-0.17013377,-0.13372803,-0.17236233
1754736693624,-0.1529361,-0.13596725,-0.1124115
1754736693779,-0.16168696,-0.12787104,-0.1432519
1754736693941,-0.15987521,-0.07814312,-0.152174
1754736694104,-0.16251475,-0.08222437,-0.081214905
1754736694262,-0.14285243,-0.105790615,-0.118006706
1754736694424,-0.1600529,-0.11091757,-0.11283159
1754736694580,-0.1655122,-0.07843065,-0.18993568
1754736694741,-0.13822103,-0.10388899,-0.16354132
1754736694903,-0.10412705,-0.09139919,-0.12543201
1754736695068,-0.09632611,-0.11167908,-0.18524027
1754736695222,-0.16757965,-0.10752916,-0.10859728
1754736695383,-0.13183975,-0.081074715,-0.14664698
1754736695542,-0.15596282,-0.16507435,-0.10976887
1754736695705,-0.16050375,-0.03880167,-0.116084576
1754736695863,-0.15869749,-0.082500935,-0.14916086
1754736696023,-0.12505448,-0.033484936,-0.14238214
1754736696183,-0.15825617,-0.117376804,-0.10878563
1754736696344,-0.1631279,-0.07869005,-0.073628426
1754736696505,-0.068127155,-0.11236,-0.21961498
1754736696664,-0.13132632,-0.028531551,-0.26878643
1754736696825,-0.17411232,-0.09302616,-0.026108265
1754736696985,-0.12683272,-0.120337486,-0.06884575
1754736697144,-0.08689892,-0.09168053,-0.2048955
1754736697311,-0.17498231,-0.15021086,-0.037968636
1754736697465,-0.083806396,-0.114527225,-0.2866373
1754736697625,-0.13462257,-0.057953358,-0.006866455
1754736697786,-0.0828861,-0.072668076,-0.21883154
1754736697946,-0.081771135,-0.1111846,-0.14196253
1754736698106,-0.098698854,-0.06195593,-0.11406231
1754736698270,-0.11740577,-0.084533215,-0.17067432
1754736698428,-0.04160416,-0.037682056,-0.24508667
1754736698587,-0.23177099,-0.21268606,-0.061371326
1754736698752,-0.19354725,-0.12168455,-0.052903175
1754736698908,-0.10705483,-0.058624744,-0.1689992
1754736699067,-0.024958968,-0.033561707,-0.13411617
1754736699229,-0.10443783,-0.082249165,-0.11852217
1754736699387,-0.06976628,-0.08984995,-0.18211603
1754736699548,-0.04694271,-0.08999777,-0.16291618
1754736699711,-0.13998389,-0.09568548,-0.1513753
1754736699868,-0.12360144,-0.0887146,-0.15620899
1754736700029,-0.15871203,-0.045563698,-0.13202238
1754736700190,-0.034219623,-0.06636524,-0.14395237
1754736700350,-0.16509986,-0.06128502,-0.092838764
1754736700510,-0.1428436,-0.067593575,-0.081626415
1754736700671,-0.08822632,-0.14392233,-0.11445904
1754736700830,-0.09202826,-0.06732273,-0.13300323
1754736700990,-0.11051142,-0.031391144,-0.15139437
1754736701151,-0.08419073,-0.059445858,-0.12151432
1754736701311,-0.004187703,-0.071605206,-0.20460081
1754736701471,0.24691164,-0.16030121,-0.22431469
1754736701632,0.27628827,-0.51808596,0.26491356
1754736701792,-0.760875,-0.21411991,0.59747696
1754736701951,-0.9353721,1.427208,-0.85480785
1754736702113,0.68688345,0.013105869,-0.6490445
1754736702279,0.40394187,-0.30925703,0.023229599
1754736702434,0.001645565,-0.34926987,0.08989525
1754736702596,-0.13209152,-0.16219234,-0.15889502
1754736702754,-0.04505968,-0.120377064,0.014264107
1754736702913,-0.058401346,-0.14884424,-0.0997529
1754736703074,-0.0072472095,-0.061495304,-0.19359684
1754736703234,-0.021658182,-0.11403227,-0.10578823
1754736703394,-0.029684305,-0.0682044,-0.20597124
1754736703555,-0.015665293,-0.05307293,-0.15150928
1754736703718,-0.11735582,-0.13093042,-0.14538002
1754736703874,0.041709185,-0.14905643,-0.15574503
1754736704035,-0.02298379,-0.13093805,-0.0060448647
1754736704194,-0.07960677,0.02008152,-0.2756977
1754736704355,-0.24695206,-0.14550638,-0.161273
1754736704517,0.017981052,-0.007250786,-0.18383646
1754736704682,-0.20799851,-0.27016497,-0.05841875
1754736704836,0.036923647,-0.063539505,-0.049491405
1754736704997,-0.08736801,-0.007974148,-0.19721794
1754736705156,0.006063223,-0.012619495,-0.14143229
1754736705317,0.019780159,-0.061439514,-0.21039534
1754736705478,-0.041949034,-0.09383249,-0.15968323
1754736705638,-0.04387641,-0.10874367,-0.1616664
1754736705798,-0.17051697,-0.114393234,-0.075069904
1754736705959,0.045215607,-0.036552906,-0.21206236
1754736706120,0.22771454,-0.28211308,0.018025398
1754736706282,-0.19894981,-2.2415395,2.4202213
1754736706441,0.39702368,-0.7968793,-0.11837745
1754736706598,1.9315257,1.39721,-1.1785462
1754736706758,1.5326977,1.0937331,-0.38262653
1754736706921,0.3756132,0.906357,-0.15644383
1754736707079,0.9734459,1.3170086,0.19079232
1754736707239,1.8502617,3.4096334,0.49480152
1754736707401,0.39084435,1.6176691,-1.1064963
1754736707559,-1.7838743,-2.141096,-0.15488386
1754736707720,-1.7515427,-0.7432289,0.85747576
1754736707889,-0.9251578,-0.10936737,-0.289361
1754736708040,-0.8104162,0.005759716,-0.25776005
1754736708201,-0.5867677,0.12659454,-0.114852905
1754736708368,-0.6621697,0.035083294,-0.3416705
1754736708526,-0.6735163,0.07130051,-0.26844501
1754736708681,-0.68273926,0.12873602,-0.24661684
1754736708843,-0.7320206,0.26514482,-0.29308987
1754736709002,-0.63319254,0.14064169,-0.4542451
1754736709162,-0.1880014,0.22351122,-0.5837879
1754736709325,-0.37273347,-0.42344284,-0.19249344
1754736709482,-1.0603626,0.07484579,1.0044031
1754736709642,-1.227927,0.05485964,0.29083204
1754736709804,-1.3816991,1.0415745,-0.6486335
1754736709963,-0.5554068,0.85985565,-0.5960393
1754736710125,0.116051674,-0.28438187,-0.32271767
1754736710293,-0.47635698,-0.1818819,-0.13723993
1754736710452,-0.5850121,-0.21833372,0.058485985
1754736710604,-0.67832494,-0.1814189,-0.19182634
1754736710765,-0.6122576,-0.07663441,-0.26527357
1754736710926,-0.6428628,-0.040095806,-0.35310793
1754736711085,-0.60789585,-0.03297901,-0.31813955
1754736711246,-0.51622415,0.0069093704,-0.1704011
1754736711408,-0.51023555,0.025679111,-0.20746279
1754736711566,-0.48874903,0.031648636,-0.21749735
1754736711727,-0.52937317,-0.034549236,-0.19625902
1754736711887,-0.5892329,-0.009132862,-0.23607779
1754736712047,-0.50939775,-0.01513195,-0.18706751
1754736712207,-0.57058,0.0053157806,-0.34048176
1754736712366,-0.58584833,-0.03363371,-0.23650551
1754736712528,-0.50681424,-0.036396503,-0.31679153
1754736712688,-0.57798386,-0.047801495,-0.27736855
1754736712847,-0.48363423,0.023331165,-0.23552656
1754736713008,-0.5240302,0.03478384,-0.17265129
1754736713169,-0.52670574,0.035223007,-0.20293427
1754736713330,-0.4820869,0.019946575,-0.23520947
1754736713488,-0.5038507,0.007167816,-0.20258379
1754736713649,-0.46940064,0.04404068,-0.20735598
1754736713809,-0.48507333,0.03411579,-0.21466064
1754736713969,-0.4813838,-0.044436455,-0.21826649
1754736714130,-0.49137402,0.0068244934,-0.24544048
1754736714300,-0.41323805,0.007411957,-0.15897417
1754736714452,-0.43461943,0.0915041,-0.22776365
1754736714614,-0.4347613,-0.059901237,-0.22151089
1754736714770,-0.62199426,-0.06778145,-0.07654953
1754736714932,-0.36400366,0.0968256,-0.36528206
1754736715091,-0.48324728,0.027436733,-0.1960001
1754736715252,-0.5868373,-0.07406235,0.0145254135
1754736715415,-0.43489957,-0.018137932,-0.2918849
1754736715573,-0.51834035,-0.020477772,-0.21375704
1754736715733,-0.44679022,0.0507226,-0.2803135
1754736715892,-0.43534017,0.053307533,-0.21001291
1754736716054,-0.44172406,0.02132368,-0.17383432
1754736716214,-0.45604587,0.0022702217,-0.111451626
1754736716373,-0.4669795,0.030901432,-0.123343945
1754736716534,-0.43384862,0.13462877,-0.20797539
1754736716693,-0.43739653,0.093604565,-0.1890955
1754736716855,-0.47395396,0.109838486,-0.15114403
1754736717018,-0.36029315,0.18735647,-0.1900773
1754736717174,-0.33492112,0.18711519,-0.18462038
1754736717334,0.08882952,-0.044383526,-0.33256912
